,id,State,City,2019_population
775,18,Indiana,Porter County,170389
776,18,Indiana,Posey County,25427
777,18,Indiana,Pulaski County,12353
778,18,Indiana,Putnam County,37576
779,18,Indiana,Randolph County,24665
780,18,Indiana,Ripley County,28324
781,18,Indiana,Rush County,16581
782,18,Indiana,St. Joseph County,271826
783,18,Indiana,Scott County,23873
784,18,Indiana,Shelby County,44729
785,18,Indiana,Spencer County,20277
786,18,Indiana,Starke County,22995
787,18,Indiana,Steuben County,34594
788,18,Indiana,Sullivan County,20669
789,18,Indiana,Switzerland County,10751
790,18,Indiana,Tippecanoe County,195732
791,18,Indiana,Tipton County,15148
792,18,Indiana,Union County,7054
793,18,Indiana,Vanderburgh County,181451
794,18,Indiana,Vermillion County,15498
795,18,Indiana,Vigo County,107038
796,18,Indiana,Wabash County,30996
797,18,Indiana,Warren County,8265
798,18,Indiana,Warrick County,62998
799,18,Indiana,Washington County,28036
800,18,Indiana,Wayne County,65884
801,18,Indiana,Wells County,28296
802,18,Indiana,White County,24102
803,18,Indiana,Whitley County,33964
804,19,Iowa,Iowa,3155070
805,19,Iowa,Adair County,7152
806,19,Iowa,Adams County,3602
807,19,Iowa,Allamakee County,13687
808,19,Iowa,Appanoose County,12426
809,19,Iowa,Audubon County,5496
810,19,Iowa,Benton County,25645
811,19,Iowa,Black Hawk County,131228
812,19,Iowa,Boone County,26234
813,19,Iowa,Bremer County,25062
814,19,Iowa,Buchanan County,21175
815,19,Iowa,Buena Vista County,19620
816,19,Iowa,Butler County,14439
817,19,Iowa,Calhoun County,9668
818,19,Iowa,Carroll County,20165
819,19,Iowa,Cass County,12836
820,19,Iowa,Cedar County,18627
821,19,Iowa,Cerro Gordo County,42450
822,19,Iowa,Cherokee County,11235
823,19,Iowa,Chickasaw County,11933
824,19,Iowa,Clarke County,9395
825,19,Iowa,Clay County,16016
826,19,Iowa,Clayton County,17549
827,19,Iowa,Clinton County,46429
828,19,Iowa,Crawford County,16820
829,19,Iowa,Dallas County,93453
830,19,Iowa,Davis County,9000
831,19,Iowa,Decatur County,7870
832,19,Iowa,Delaware County,17011
833,19,Iowa,Des Moines County,38967
834,19,Iowa,Dickinson County,17258
835,19,Iowa,Dubuque County,97311
836,19,Iowa,Emmet County,9208
837,19,Iowa,Fayette County,19650
838,19,Iowa,Floyd County,15642
839,19,Iowa,Franklin County,10070
840,19,Iowa,Fremont County,6960
841,19,Iowa,Greene County,8888
842,19,Iowa,Grundy County,12232
843,19,Iowa,Guthrie County,10689
844,19,Iowa,Hamilton County,14773
845,19,Iowa,Hancock County,10630
846,19,Iowa,Hardin County,16846
847,19,Iowa,Harrison County,14049
848,19,Iowa,Henry County,19954
849,19,Iowa,Howard County,9158
850,19,Iowa,Humboldt County,9558
851,19,Iowa,Ida County,6860
852,19,Iowa,Iowa County,16184
853,19,Iowa,Jackson County,19439
854,19,Iowa,Jasper County,37185
855,19,Iowa,Jefferson County,18295
856,19,Iowa,Johnson County,151140
857,19,Iowa,Jones County,20681
858,19,Iowa,Keokuk County,10246
859,19,Iowa,Kossuth County,14813
860,19,Iowa,Lee County,33657
861,19,Iowa,Linn County,226706
862,19,Iowa,Louisa County,11035
863,19,Iowa,Lucas County,8600
864,19,Iowa,Lyon County,11755
865,19,Iowa,Madison County,16338
866,19,Iowa,Mahaska County,22095
867,19,Iowa,Marion County,33253
868,19,Iowa,Marshall County,39369
869,19,Iowa,Mills County,15109
870,19,Iowa,Mitchell County,10586
871,19,Iowa,Monona County,8615
872,19,Iowa,Monroe County,7707
873,19,Iowa,Montgomery County,9917
874,19,Iowa,Muscatine County,42664
875,19,Iowa,O'Brien County,13753
876,19,Iowa,Osceola County,5958
877,19,Iowa,Page County,15107
878,19,Iowa,Palo Alto County,8886
879,19,Iowa,Plymouth County,25177
880,19,Iowa,Pocahontas County,6619
881,19,Iowa,Polk County,490161
882,19,Iowa,Pottawattamie County,93206
883,19,Iowa,Poweshiek County,18504
884,19,Iowa,Ringgold County,4894
885,19,Iowa,Sac County,9721
886,19,Iowa,Scott County,172943
887,19,Iowa,Shelby County,11454
888,19,Iowa,Sioux County,34855
889,19,Iowa,Story County,97117
890,19,Iowa,Tama County,16854
891,19,Iowa,Taylor County,6121
892,19,Iowa,Union County,12241
893,19,Iowa,Van Buren County,7044
894,19,Iowa,Wapello County,34969
895,19,Iowa,Warren County,51466
896,19,Iowa,Washington County,21965
897,19,Iowa,Wayne County,6441
898,19,Iowa,Webster County,35904
899,19,Iowa,Winnebago County,10354
900,19,Iowa,Winneshiek County,19991
901,19,Iowa,Woodbury County,103107
902,19,Iowa,Worth County,7381
903,19,Iowa,Wright County,12562
904,20,Kansas,Kansas,2913314
905,20,Kansas,Allen County,12369
906,20,Kansas,Anderson County,7858
907,20,Kansas,Atchison County,16073
908,20,Kansas,Barber County,4427
909,20,Kansas,Barton County,25779
910,20,Kansas,Bourbon County,14534
911,20,Kansas,Brown County,9564
912,20,Kansas,Butler County,66911
913,20,Kansas,Chase County,2648
914,20,Kansas,Chautauqua County,3250
915,20,Kansas,Cherokee County,19939
916,20,Kansas,Cheyenne County,2657
917,20,Kansas,Clark County,1994
918,20,Kansas,Clay County,8002
919,20,Kansas,Cloud County,8786
920,20,Kansas,Coffey County,8179
921,20,Kansas,Comanche County,1700
922,20,Kansas,Cowley County,34908
923,20,Kansas,Crawford County,38818
924,20,Kansas,Decatur County,2827
925,20,Kansas,Dickinson County,18466
926,20,Kansas,Doniphan County,7600
927,20,Kansas,Douglas County,122259
928,20,Kansas,Edwards County,2798
929,20,Kansas,Elk County,2530
930,20,Kansas,Ellis County,28553
931,20,Kansas,Ellsworth County,6102
932,20,Kansas,Finney County,36467
933,20,Kansas,Ford County,33619
934,20,Kansas,Franklin County,25544
935,20,Kansas,Geary County,31670
936,20,Kansas,Gove County,2636
937,20,Kansas,Graham County,2482
938,20,Kansas,Grant County,7150
939,20,Kansas,Gray County,5988
940,20,Kansas,Greeley County,1232
941,20,Kansas,Greenwood County,5982
942,20,Kansas,Hamilton County,2539
943,20,Kansas,Harper County,5436
944,20,Kansas,Harvey County,34429
945,20,Kansas,Haskell County,3968
946,20,Kansas,Hodgeman County,1794
947,20,Kansas,Jackson County,13171
948,20,Kansas,Jefferson County,19043
949,20,Kansas,Jewell County,2879
950,20,Kansas,Johnson County,602401
951,20,Kansas,Kearny County,3838
952,20,Kansas,Kingman County,7152
953,20,Kansas,Kiowa County,2475
954,20,Kansas,Labette County,19618
955,20,Kansas,Lane County,1535
956,20,Kansas,Leavenworth County,81758
957,20,Kansas,Lincoln County,2962
958,20,Kansas,Linn County,9703
959,20,Kansas,Logan County,2794
960,20,Kansas,Lyon County,33195
961,20,Kansas,McPherson County,28542
962,20,Kansas,Marion County,11884
963,20,Kansas,Marshall County,9707
964,20,Kansas,Meade County,4033
965,20,Kansas,Miami County,34237
966,20,Kansas,Mitchell County,5979
967,20,Kansas,Montgomery County,31829
968,20,Kansas,Morris County,5620
969,20,Kansas,Morton County,2587
970,20,Kansas,Nemaha County,10231
971,20,Kansas,Neosho County,16007
972,20,Kansas,Ness County,2750
973,20,Kansas,Norton County,5361
974,20,Kansas,Osage County,15949
975,20,Kansas,Osborne County,3421
976,20,Kansas,Ottawa County,5704
977,20,Kansas,Pawnee County,6414
978,20,Kansas,Phillips County,5234
979,20,Kansas,Pottawatomie County,24383
980,20,Kansas,Pratt County,9164
981,20,Kansas,Rawlins County,2530
982,20,Kansas,Reno County,61998
983,20,Kansas,Republic County,4636
984,20,Kansas,Rice County,9537
985,20,Kansas,Riley County,74232
986,20,Kansas,Rooks County,4920
987,20,Kansas,Rush County,3036
988,20,Kansas,Russell County,6856
989,20,Kansas,Saline County,54224
990,20,Kansas,Scott County,4823
991,20,Kansas,Sedgwick County,516042
992,20,Kansas,Seward County,21428
993,20,Kansas,Shawnee County,176875
994,20,Kansas,Sheridan County,2521
995,20,Kansas,Sherman County,5917
996,20,Kansas,Smith County,3583
997,20,Kansas,Stafford County,4156
998,20,Kansas,Stanton County,2006
999,20,Kansas,Stevens County,5485
1000,20,Kansas,Sumner County,22836
1001,20,Kansas,Thomas County,7777
1002,20,Kansas,Trego County,2803
1003,20,Kansas,Wabaunsee County,6931
1004,20,Kansas,Wallace County,1518
1005,20,Kansas,Washington County,5406
1006,20,Kansas,Wichita County,2119
1007,20,Kansas,Wilson County,8525
1008,20,Kansas,Woodson County,3138
1009,20,Kansas,Wyandotte County,165429
1010,21,Kentucky,Kentucky,4467673
1011,21,Kentucky,Adair County,19202
1012,21,Kentucky,Allen County,21315
1013,21,Kentucky,Anderson County,22747
1014,21,Kentucky,Ballard County,7888
1015,21,Kentucky,Barren County,44249
1016,21,Kentucky,Bath County,12500
1017,21,Kentucky,Bell County,26032
1018,21,Kentucky,Boone County,133581
1019,21,Kentucky,Bourbon County,19788
1020,21,Kentucky,Boyd County,46718
1021,21,Kentucky,Boyle County,30060
1022,21,Kentucky,Bracken County,8303
1023,21,Kentucky,Breathitt County,12630
1024,21,Kentucky,Breckinridge County,20477
1025,21,Kentucky,Bullitt County,81676
1026,21,Kentucky,Butler County,12879
1027,21,Kentucky,Caldwell County,12747
1028,21,Kentucky,Calloway County,39001
1029,21,Kentucky,Campbell County,93584
1030,21,Kentucky,Carlisle County,4760
1031,21,Kentucky,Carroll County,10631
1032,21,Kentucky,Carter County,26797
1033,21,Kentucky,Casey County,16159
1034,21,Kentucky,Christian County,70461
1035,21,Kentucky,Clark County,36263
1036,21,Kentucky,Clay County,19901
1037,21,Kentucky,Clinton County,10218
1038,21,Kentucky,Crittenden County,8806
1039,21,Kentucky,Cumberland County,6614
1040,21,Kentucky,Daviess County,101511
1041,21,Kentucky,Edmonson County,12150
1042,21,Kentucky,Elliott County,7517
1043,21,Kentucky,Estill County,14106
1044,21,Kentucky,Fayette County,323152
1045,21,Kentucky,Fleming County,14581
1046,21,Kentucky,Floyd County,35589
1047,21,Kentucky,Franklin County,50991
1048,21,Kentucky,Fulton County,5969
1049,21,Kentucky,Gallatin County,8869
1050,21,Kentucky,Garrard County,17666
1051,21,Kentucky,Grant County,25069
1052,21,Kentucky,Graves County,37266
1053,21,Kentucky,Grayson County,26427
1054,21,Kentucky,Green County,10941
1055,21,Kentucky,Greenup County,35098
1056,21,Kentucky,Hancock County,8722
1057,21,Kentucky,Hardin County,110958
1058,21,Kentucky,Harlan County,26010
1059,21,Kentucky,Harrison County,18886
1060,21,Kentucky,Hart County,19035
1061,21,Kentucky,Henderson County,45210
1062,21,Kentucky,Henry County,16126
1063,21,Kentucky,Hickman County,4380
1064,21,Kentucky,Hopkins County,44686
1065,21,Kentucky,Jackson County,13329
1066,21,Kentucky,Jefferson County,766757
1067,21,Kentucky,Jessamine County,54115
1068,21,Kentucky,Johnson County,22188
1069,21,Kentucky,Kenton County,166998
1070,21,Kentucky,Knott County,14806
1071,21,Kentucky,Knox County,31145
1072,21,Kentucky,Larue County,14398
1073,21,Kentucky,Laurel County,60813
1074,21,Kentucky,Lawrence County,15317
1075,21,Kentucky,Lee County,7403
1076,21,Kentucky,Leslie County,9877
1077,21,Kentucky,Letcher County,21553
1078,21,Kentucky,Lewis County,13275
1079,21,Kentucky,Lincoln County,24549
1080,21,Kentucky,Livingston County,9194
1081,21,Kentucky,Logan County,27102
1082,21,Kentucky,Lyon County,8210
1083,21,Kentucky,McCracken County,65418
1084,21,Kentucky,McCreary County,17231
1085,21,Kentucky,McLean County,9207
1086,21,Kentucky,Madison County,92987
1087,21,Kentucky,Magoffin County,12161
1088,21,Kentucky,Marion County,19273
1089,21,Kentucky,Marshall County,31100
1090,21,Kentucky,Martin County,11195
1091,21,Kentucky,Mason County,17070
1092,21,Kentucky,Meade County,28572
1093,21,Kentucky,Menifee County,6489
1094,21,Kentucky,Mercer County,21933
1095,21,Kentucky,Metcalfe County,10071
1096,21,Kentucky,Monroe County,10650
1097,21,Kentucky,Montgomery County,28157
1098,21,Kentucky,Morgan County,13309
1099,21,Kentucky,Muhlenberg County,30622
1100,21,Kentucky,Nelson County,46233
1101,21,Kentucky,Nicholas County,7269
1102,21,Kentucky,Ohio County,23994
1103,21,Kentucky,Oldham County,66799
1104,21,Kentucky,Owen County,10901
1105,21,Kentucky,Owsley County,4415
1106,21,Kentucky,Pendleton County,14590
1107,21,Kentucky,Perry County,25758
1108,21,Kentucky,Pike County,57876
1109,21,Kentucky,Powell County,12359
1110,21,Kentucky,Pulaski County,64979
1111,21,Kentucky,Robertson County,2108
1112,21,Kentucky,Rockcastle County,16695
1113,21,Kentucky,Rowan County,24460
1114,21,Kentucky,Russell County,17923
1115,21,Kentucky,Scott County,57004
1116,21,Kentucky,Shelby County,49024
1117,21,Kentucky,Simpson County,18572
1118,21,Kentucky,Spencer County,19351
1119,21,Kentucky,Taylor County,25769
1120,21,Kentucky,Todd County,12294
1121,21,Kentucky,Trigg County,14651
1122,21,Kentucky,Trimble County,8471
1123,21,Kentucky,Union County,14381
1124,21,Kentucky,Warren County,132896
1125,21,Kentucky,Washington County,12095
1126,21,Kentucky,Wayne County,20333
1127,21,Kentucky,Webster County,12942
1128,21,Kentucky,Whitley County,36264
1129,21,Kentucky,Wolfe County,7157
1130,21,Kentucky,Woodford County,26734
1131,22,Louisiana,Louisiana,4648794
1132,22,Louisiana,Acadia Parish,62045
1133,22,Louisiana,Allen Parish,25627
1134,22,Louisiana,Ascension Parish,126604
1135,22,Louisiana,Assumption Parish,21891
1136,22,Louisiana,Avoyelles Parish,40144
1137,22,Louisiana,Beauregard Parish,37497
1138,22,Louisiana,Bienville Parish,13241
1139,22,Louisiana,Bossier Parish,127039
1140,22,Louisiana,Caddo Parish,240204
1141,22,Louisiana,Calcasieu Parish,203436
1142,22,Louisiana,Caldwell Parish,9918
1143,22,Louisiana,Cameron Parish,6973
1144,22,Louisiana,Catahoula Parish,9494
1145,22,Louisiana,Claiborne Parish,15670
1146,22,Louisiana,Concordia Parish,19259
1147,22,Louisiana,De Soto Parish,27463
1148,22,Louisiana,East Baton Rouge Parish,440059
1149,22,Louisiana,East Carroll Parish,6861
1150,22,Louisiana,East Feliciana Parish,19135
1151,22,Louisiana,Evangeline Parish,33395
1152,22,Louisiana,Franklin Parish,20015
1153,22,Louisiana,Grant Parish,22389
1154,22,Louisiana,Iberia Parish,69830
1155,22,Louisiana,Iberville Parish,32511
1156,22,Louisiana,Jackson Parish,15744
1157,22,Louisiana,Jefferson Parish,432493
1158,22,Louisiana,Jefferson Davis Parish,31368
1159,22,Louisiana,Lafayette Parish,244390
1160,22,Louisiana,Lafourche Parish,97614
1161,22,Louisiana,LaSalle Parish,14892
1162,22,Louisiana,Lincoln Parish,46742
1163,22,Louisiana,Livingston Parish,140789
1164,22,Louisiana,Madison Parish,10951
1165,22,Louisiana,Morehouse Parish,24874
1166,22,Louisiana,Natchitoches Parish,38158
1167,22,Louisiana,Orleans Parish,390144
1168,22,Louisiana,Ouachita Parish,153279
1169,22,Louisiana,Plaquemines Parish,23197
1170,22,Louisiana,Pointe Coupee Parish,21730
1171,22,Louisiana,Rapides Parish,129648
1172,22,Louisiana,Red River Parish,8442
1173,22,Louisiana,Richland Parish,20122
1174,22,Louisiana,Sabine Parish,23884
1175,22,Louisiana,St. Bernard Parish,47244
1176,22,Louisiana,St. Charles Parish,53100
1177,22,Louisiana,St. Helena Parish,10132
1178,22,Louisiana,St. James Parish,21096
1179,22,Louisiana,St. John the Baptist Parish,42837
1180,22,Louisiana,St. Landry Parish,82124
1181,22,Louisiana,St. Martin Parish,53431
1182,22,Louisiana,St. Mary Parish,49348
1183,22,Louisiana,St. Tammany Parish,260419
1184,22,Louisiana,Tangipahoa Parish,134758
1185,22,Louisiana,Tensas Parish,4334
1186,22,Louisiana,Terrebonne Parish,110461
1187,22,Louisiana,Union Parish,22108
1188,22,Louisiana,Vermilion Parish,59511
1189,22,Louisiana,Vernon Parish,47429
1190,22,Louisiana,Washington Parish,46194
1191,22,Louisiana,Webster Parish,38340
1192,22,Louisiana,West Baton Rouge Parish,26465
1193,22,Louisiana,West Carroll Parish,10830
1194,22,Louisiana,West Feliciana Parish,15568
1195,22,Louisiana,Winn Parish,13904
1196,23,Maine,Maine,1344212
1197,23,Maine,Androscoggin County,108277
1198,23,Maine,Aroostook County,67055
1199,23,Maine,Cumberland County,295003
1200,23,Maine,Franklin County,30199
1201,23,Maine,Hancock County,54987
1202,23,Maine,Kennebec County,122302
1203,23,Maine,Knox County,39772
1204,23,Maine,Lincoln County,34634
1205,23,Maine,Oxford County,57975
1206,23,Maine,Penobscot County,152148
1207,23,Maine,Piscataquis County,16785
1208,23,Maine,Sagadahoc County,35856
1209,23,Maine,Somerset County,50484
1210,23,Maine,Waldo County,39715
1211,23,Maine,Washington County,31379
1212,23,Maine,York County,207641
1213,24,Maryland,Maryland,6045680
1214,24,Maryland,Allegany County,70416
1215,24,Maryland,Anne Arundel County,579234
1216,24,Maryland,Baltimore County,827370
1217,24,Maryland,Calvert County,92525
1218,24,Maryland,Caroline County,33406
1219,24,Maryland,Carroll County,168447
1220,24,Maryland,Cecil County,102855
1221,24,Maryland,Charles County,163257
1222,24,Maryland,Dorchester County,31929
1223,24,Maryland,Frederick County,259547
1224,24,Maryland,Garrett County,29014
1225,24,Maryland,Harford County,255441
1226,24,Maryland,Howard County,325690
1227,24,Maryland,Kent County,19422
1228,24,Maryland,Montgomery County,1050688
1229,24,Maryland,Prince George's County,909327
1230,24,Maryland,Queen Anne's County,50381
1231,24,Maryland,St. Mary's County,113510
1232,24,Maryland,Somerset County,25616
1233,24,Maryland,Talbot County,37181
1234,24,Maryland,Washington County,151049
1235,24,Maryland,Wicomico County,103609
1236,24,Maryland,Worcester County,52276
1237,24,Maryland,Baltimore city,593490
1238,25,Massachusetts,Massachusetts,6892503
1239,25,Massachusetts,Barnstable County,212990
1240,25,Massachusetts,Berkshire County,124944
1241,25,Massachusetts,Bristol County,565217
1242,25,Massachusetts,Dukes County,17332
1243,25,Massachusetts,Essex County,789034
1244,25,Massachusetts,Franklin County,70180
1245,25,Massachusetts,Hampden County,466372
1246,25,Massachusetts,Hampshire County,160830
1247,25,Massachusetts,Middlesex County,1611699
1248,25,Massachusetts,Nantucket County,11399
1249,25,Massachusetts,Norfolk County,706775
1250,25,Massachusetts,Plymouth County,521202
1251,25,Massachusetts,Suffolk County,803907
1252,25,Massachusetts,Worcester County,830622
1253,26,Michigan,Michigan,9986857
1254,26,Michigan,Alcona County,10405
1255,26,Michigan,Alger County,9108
1256,26,Michigan,Allegan County,118081
1257,26,Michigan,Alpena County,28405
1258,26,Michigan,Antrim County,23324
1259,26,Michigan,Arenac County,14883
1260,26,Michigan,Baraga County,8209
1261,26,Michigan,Barry County,61550
1262,26,Michigan,Bay County,103126
1263,26,Michigan,Benzie County,17766
1264,26,Michigan,Berrien County,153401
1265,26,Michigan,Branch County,43517
1266,26,Michigan,Calhoun County,134159
1267,26,Michigan,Cass County,51787
1268,26,Michigan,Charlevoix County,26143
1269,26,Michigan,Cheboygan County,25276
1270,26,Michigan,Chippewa County,37349
1271,26,Michigan,Clare County,30950
1272,26,Michigan,Clinton County,79595
1273,26,Michigan,Crawford County,14029
1274,26,Michigan,Delta County,35784
1275,26,Michigan,Dickinson County,25239
1276,26,Michigan,Eaton County,110268
1277,26,Michigan,Emmet County,33415
1278,26,Michigan,Genesee County,405813
1279,26,Michigan,Gladwin County,25449
1280,26,Michigan,Gogebic County,13975
1281,26,Michigan,Grand Traverse County,93088
1282,26,Michigan,Gratiot County,40711
1283,26,Michigan,Hillsdale County,45605
1284,26,Michigan,Houghton County,35684
1285,26,Michigan,Huron County,30981
1286,26,Michigan,Ingham County,292406
1287,26,Michigan,Ionia County,64697
1288,26,Michigan,Iosco County,25127
1289,26,Michigan,Iron County,11066
1290,26,Michigan,Isabella County,69872
1291,26,Michigan,Jackson County,158510
1292,26,Michigan,Kalamazoo County,265066
1293,26,Michigan,Kalkaska County,18038
1294,26,Michigan,Kent County,656955
1295,26,Michigan,Keweenaw County,2116
1296,26,Michigan,Lake County,11853
1297,26,Michigan,Lapeer County,87607
1298,26,Michigan,Leelanau County,21761
1299,26,Michigan,Lenawee County,98451
1300,26,Michigan,Livingston County,191995
1301,26,Michigan,Luce County,6229
1302,26,Michigan,Mackinac County,10799
1303,26,Michigan,Macomb County,873972
1304,26,Michigan,Manistee County,24558
1305,26,Michigan,Marquette County,66699
1306,26,Michigan,Mason County,29144
1307,26,Michigan,Mecosta County,43453
1308,26,Michigan,Menominee County,22780
1309,26,Michigan,Midland County,83156
1310,26,Michigan,Missaukee County,15118
1311,26,Michigan,Monroe County,150500
1312,26,Michigan,Montcalm County,63888
1313,26,Michigan,Montmorency County,9328
1314,26,Michigan,Muskegon County,173566
1315,26,Michigan,Newaygo County,48980
1316,26,Michigan,Oakland County,1257584
1317,26,Michigan,Oceana County,26467
1318,26,Michigan,Ogemaw County,20997
1319,26,Michigan,Ontonagon County,5720
1320,26,Michigan,Osceola County,23460
1321,26,Michigan,Oscoda County,8241
1322,26,Michigan,Otsego County,24668
1323,26,Michigan,Ottawa County,291830
1324,26,Michigan,Presque Isle County,12592
1325,26,Michigan,Roscommon County,24019
1326,26,Michigan,Saginaw County,190539
1327,26,Michigan,St. Clair County,159128
1328,26,Michigan,St. Joseph County,60964
1329,26,Michigan,Sanilac County,41170
1330,26,Michigan,Schoolcraft County,8094
1331,26,Michigan,Shiawassee County,68122
1332,26,Michigan,Tuscola County,52245
1333,26,Michigan,Van Buren County,75677
1334,26,Michigan,Washtenaw County,367601
1335,26,Michigan,Wayne County,1749343
1336,26,Michigan,Wexford County,33631
1337,27,Minnesota,Minnesota,5639632
1338,27,Minnesota,Aitkin County,15886
1339,27,Minnesota,Anoka County,356921
1340,27,Minnesota,Becker County,34423
1341,27,Minnesota,Beltrami County,47188
1342,27,Minnesota,Benton County,40889
1343,27,Minnesota,Big Stone County,4991
1344,27,Minnesota,Blue Earth County,67653
1345,27,Minnesota,Brown County,25008
1346,27,Minnesota,Carlton County,35871
1347,27,Minnesota,Carver County,105089
1348,27,Minnesota,Cass County,29779
1349,27,Minnesota,Chippewa County,11800
1350,27,Minnesota,Chisago County,56579
1351,27,Minnesota,Clay County,64222
1352,27,Minnesota,Clearwater County,8818
1353,27,Minnesota,Cook County,5463
1354,27,Minnesota,Cottonwood County,11196
1355,27,Minnesota,Crow Wing County,65055
1356,27,Minnesota,Dakota County,429021
1357,27,Minnesota,Dodge County,20934
1358,27,Minnesota,Douglas County,38141
1359,27,Minnesota,Faribault County,13653
1360,27,Minnesota,Fillmore County,21067
1361,27,Minnesota,Freeborn County,30281
1362,27,Minnesota,Goodhue County,46340
1363,27,Minnesota,Grant County,5972
1364,27,Minnesota,Hennepin County,1265843
1365,27,Minnesota,Houston County,18600
1366,27,Minnesota,Hubbard County,21491
1367,27,Minnesota,Isanti County,40596
1368,27,Minnesota,Itasca County,45130
1369,27,Minnesota,Jackson County,9846
1370,27,Minnesota,Kanabec County,16337
1371,27,Minnesota,Kandiyohi County,43199
1372,27,Minnesota,Kittson County,4298
1373,27,Minnesota,Koochiching County,12229
1374,27,Minnesota,Lac qui Parle County,6623
1375,27,Minnesota,Lake County,10641
1376,27,Minnesota,Lake of the Woods County,3740
1377,27,Minnesota,Le Sueur County,28887
1378,27,Minnesota,Lincoln County,5639
1379,27,Minnesota,Lyon County,25474
1380,27,Minnesota,McLeod County,35893
1381,27,Minnesota,Mahnomen County,5527
1382,27,Minnesota,Marshall County,9336
1383,27,Minnesota,Martin County,19683
1384,27,Minnesota,Meeker County,23222
1385,27,Minnesota,Mille Lacs County,26277
1386,27,Minnesota,Morrison County,33386
1387,27,Minnesota,Mower County,40062
1388,27,Minnesota,Murray County,8194
1389,27,Minnesota,Nicollet County,34274
1390,27,Minnesota,Nobles County,21629
1391,27,Minnesota,Norman County,6375
1392,27,Minnesota,Olmsted County,158293
1393,27,Minnesota,Otter Tail County,58746
1394,27,Minnesota,Pennington County,14119
1395,27,Minnesota,Pine County,29579
1396,27,Minnesota,Pipestone County,9126
1397,27,Minnesota,Polk County,31364
1398,27,Minnesota,Pope County,11249
1399,27,Minnesota,Ramsey County,550321
1400,27,Minnesota,Red Lake County,4055
1401,27,Minnesota,Redwood County,15170
1402,27,Minnesota,Renville County,14548
1403,27,Minnesota,Rice County,66972
1404,27,Minnesota,Rock County,9315
1405,27,Minnesota,Roseau County,15165
1406,27,Minnesota,St. Louis County,199070
1407,27,Minnesota,Scott County,149013
1408,27,Minnesota,Sherburne County,97238
1409,27,Minnesota,Sibley County,14865
1410,27,Minnesota,Stearns County,161075
1411,27,Minnesota,Steele County,36649
1412,27,Minnesota,Stevens County,9805
1413,27,Minnesota,Swift County,9266
1414,27,Minnesota,Todd County,24664
1415,27,Minnesota,Traverse County,3259
1416,27,Minnesota,Wabasha County,21627
1417,27,Minnesota,Wadena County,13682
1418,27,Minnesota,Waseca County,18612
1419,27,Minnesota,Washington County,262440
1420,27,Minnesota,Watonwan County,10897
1421,27,Minnesota,Wilkin County,6207
1422,27,Minnesota,Winona County,50484
1423,27,Minnesota,Wright County,138377
1424,27,Minnesota,Yellow Medicine County,9709
1425,28,Mississippi,Mississippi,2976149
1426,28,Mississippi,Adams County,30693
1427,28,Mississippi,Alcorn County,36953
1428,28,Mississippi,Amite County,12297
1429,28,Mississippi,Attala County,18174
1430,28,Mississippi,Benton County,8259
1431,28,Mississippi,Bolivar County,30628
1432,28,Mississippi,Calhoun County,14361
1433,28,Mississippi,Carroll County,9947
1434,28,Mississippi,Chickasaw County,17103
1435,28,Mississippi,Choctaw County,8210
1436,28,Mississippi,Claiborne County,8988
1437,28,Mississippi,Clarke County,15541
1438,28,Mississippi,Clay County,19316
1439,28,Mississippi,Coahoma County,22124
1440,28,Mississippi,Copiah County,28065
1441,28,Mississippi,Covington County,18636
1442,28,Mississippi,DeSoto County,184945
1443,28,Mississippi,Forrest County,74897
1444,28,Mississippi,Franklin County,7713
1445,28,Mississippi,George County,24500
1446,28,Mississippi,Greene County,13586
1447,28,Mississippi,Grenada County,20758
1448,28,Mississippi,Hancock County,47632
1449,28,Mississippi,Harrison County,208080
1450,28,Mississippi,Hinds County,231840
1451,28,Mississippi,Holmes County,17010
1452,28,Mississippi,Humphreys County,8064
1453,28,Mississippi,Issaquena County,1327
1454,28,Mississippi,Itawamba County,23390
1455,28,Mississippi,Jackson County,143617
1456,28,Mississippi,Jasper County,16383
1457,28,Mississippi,Jefferson County,6990
1458,28,Mississippi,Jefferson Davis County,11128
1459,28,Mississippi,Jones County,68098
1460,28,Mississippi,Kemper County,9742
1461,28,Mississippi,Lafayette County,54019
1462,28,Mississippi,Lamar County,63343
1463,28,Mississippi,Lauderdale County,74125
1464,28,Mississippi,Lawrence County,12586
1465,28,Mississippi,Leake County,22786
1466,28,Mississippi,Lee County,85436
1467,28,Mississippi,Leflore County,28183
1468,28,Mississippi,Lincoln County,34153
1469,28,Mississippi,Lowndes County,58595
1470,28,Mississippi,Madison County,106272
1471,28,Mississippi,Marion County,24573
1472,28,Mississippi,Marshall County,35294
1473,28,Mississippi,Monroe County,35252
1474,28,Mississippi,Montgomery County,9775
1475,28,Mississippi,Neshoba County,29118
1476,28,Mississippi,Newton County,21018
1477,28,Mississippi,Noxubee County,10417
1478,28,Mississippi,Oktibbeha County,49587
1479,28,Mississippi,Panola County,34192
1480,28,Mississippi,Pearl River County,55535
1481,28,Mississippi,Perry County,11973
1482,28,Mississippi,Pike County,39288
1483,28,Mississippi,Pontotoc County,32174
1484,28,Mississippi,Prentiss County,25126
1485,28,Mississippi,Quitman County,6792
1486,28,Mississippi,Rankin County,155271
1487,28,Mississippi,Scott County,28124
1488,28,Mississippi,Sharkey County,4321
