,Region,Country,State,City,Month,Day,Year,AvgTemperature
2547376,North America,US,Pennsylvania,Wilkes Barre,2,11,2020,40.2
2547377,North America,US,Pennsylvania,Wilkes Barre,2,12,2020,37.5
2547378,North America,US,Pennsylvania,Wilkes Barre,2,13,2020,37.2
2547379,North America,US,Pennsylvania,Wilkes Barre,2,14,2020,26.6
2547380,North America,US,Pennsylvania,Wilkes Barre,2,15,2020,15.6
2547381,North America,US,Pennsylvania,Wilkes Barre,2,16,2020,31.2
2547382,North America,US,Pennsylvania,Wilkes Barre,2,17,2020,35.9
2547383,North America,US,Pennsylvania,Wilkes Barre,2,18,2020,38.8
2547384,North America,US,Pennsylvania,Wilkes Barre,2,19,2020,38.7
2547385,North America,US,Pennsylvania,Wilkes Barre,2,20,2020,26.7
2547386,North America,US,Pennsylvania,Wilkes Barre,2,21,2020,22.8
2547387,North America,US,Pennsylvania,Wilkes Barre,2,22,2020,33.3
2547388,North America,US,Pennsylvania,Wilkes Barre,2,23,2020,39.3
2547389,North America,US,Pennsylvania,Wilkes Barre,2,24,2020,44.6
2547390,North America,US,Pennsylvania,Wilkes Barre,2,25,2020,48.4
2547391,North America,US,Pennsylvania,Wilkes Barre,2,26,2020,44.9
2547392,North America,US,Pennsylvania,Wilkes Barre,2,27,2020,37.0
2547393,North America,US,Pennsylvania,Wilkes Barre,2,28,2020,27.9
2547394,North America,US,Pennsylvania,Wilkes Barre,2,29,2020,26.2
2547395,North America,US,Pennsylvania,Wilkes Barre,3,1,2020,29.3
2547396,North America,US,Pennsylvania,Wilkes Barre,3,2,2020,44.9
2547397,North America,US,Pennsylvania,Wilkes Barre,3,3,2020,51.8
2547398,North America,US,Pennsylvania,Wilkes Barre,3,4,2020,44.9
2547399,North America,US,Pennsylvania,Wilkes Barre,3,5,2020,41.7
2547400,North America,US,Pennsylvania,Wilkes Barre,3,6,2020,38.2
2547401,North America,US,Pennsylvania,Wilkes Barre,3,7,2020,34.7
2547402,North America,US,Pennsylvania,Wilkes Barre,3,8,2020,36.8
2547403,North America,US,Pennsylvania,Wilkes Barre,3,9,2020,52.5
2547404,North America,US,Pennsylvania,Wilkes Barre,3,10,2020,60.5
2547405,North America,US,Pennsylvania,Wilkes Barre,3,11,2020,43.5
2547406,North America,US,Pennsylvania,Wilkes Barre,3,12,2020,45.3
2547407,North America,US,Pennsylvania,Wilkes Barre,3,13,2020,53.1
2547408,North America,US,Pennsylvania,Wilkes Barre,3,14,2020,43.5
2547409,North America,US,Pennsylvania,Wilkes Barre,3,15,2020,42.2
2547410,North America,US,Pennsylvania,Wilkes Barre,3,16,2020,37.0
2547411,North America,US,Pennsylvania,Wilkes Barre,3,17,2020,42.2
2547412,North America,US,Pennsylvania,Wilkes Barre,3,18,2020,44.1
2547413,North America,US,Pennsylvania,Wilkes Barre,3,19,2020,45.8
2547414,North America,US,Pennsylvania,Wilkes Barre,3,20,2020,56.8
2547415,North America,US,Pennsylvania,Wilkes Barre,3,21,2020,43.9
2547416,North America,US,Pennsylvania,Wilkes Barre,3,22,2020,34.6
2547417,North America,US,Pennsylvania,Wilkes Barre,3,23,2020,36.0
2547418,North America,US,Pennsylvania,Wilkes Barre,3,24,2020,39.2
2547419,North America,US,Pennsylvania,Wilkes Barre,3,25,2020,40.5
2547420,North America,US,Pennsylvania,Wilkes Barre,3,26,2020,43.0
2547421,North America,US,Pennsylvania,Wilkes Barre,3,27,2020,53.9
2547422,North America,US,Pennsylvania,Wilkes Barre,3,28,2020,46.1
2547423,North America,US,Pennsylvania,Wilkes Barre,3,29,2020,48.3
2547424,North America,US,Pennsylvania,Wilkes Barre,3,30,2020,51.8
2547425,North America,US,Pennsylvania,Wilkes Barre,3,31,2020,45.6
2547426,North America,US,Pennsylvania,Wilkes Barre,4,1,2020,45.2
2547427,North America,US,Pennsylvania,Wilkes Barre,4,2,2020,41.9
2547428,North America,US,Pennsylvania,Wilkes Barre,4,3,2020,45.0
2547429,North America,US,Pennsylvania,Wilkes Barre,4,4,2020,48.2
2547430,North America,US,Pennsylvania,Wilkes Barre,4,5,2020,55.6
2547431,North America,US,Pennsylvania,Wilkes Barre,4,6,2020,51.6
2547432,North America,US,Pennsylvania,Wilkes Barre,4,7,2020,52.6
2547433,North America,US,Pennsylvania,Wilkes Barre,4,8,2020,57.1
2547434,North America,US,Pennsylvania,Wilkes Barre,4,9,2020,50.4
2547435,North America,US,Pennsylvania,Wilkes Barre,4,10,2020,38.9
2547436,North America,US,Pennsylvania,Wilkes Barre,4,11,2020,41.5
2547437,North America,US,Pennsylvania,Wilkes Barre,4,12,2020,48.5
2547438,North America,US,Pennsylvania,Wilkes Barre,4,13,2020,61.4
2547439,North America,US,Pennsylvania,Wilkes Barre,4,14,2020,47.6
2547440,North America,US,Pennsylvania,Wilkes Barre,4,15,2020,41.3
2547441,North America,US,Pennsylvania,Wilkes Barre,4,16,2020,38.7
2547442,North America,US,Pennsylvania,Wilkes Barre,4,17,2020,35.2
2547443,North America,US,Pennsylvania,Wilkes Barre,4,18,2020,37.8
2547444,North America,US,Pennsylvania,Wilkes Barre,4,19,2020,43.2
2547445,North America,US,Pennsylvania,Wilkes Barre,4,20,2020,48.8
2547446,North America,US,Pennsylvania,Wilkes Barre,4,21,2020,43.6
2547447,North America,US,Pennsylvania,Wilkes Barre,4,22,2020,38.8
2547448,North America,US,Pennsylvania,Wilkes Barre,4,23,2020,42.5
2547449,North America,US,Pennsylvania,Wilkes Barre,4,24,2020,46.7
2547450,North America,US,Pennsylvania,Wilkes Barre,4,25,2020,52.4
2547451,North America,US,Pennsylvania,Wilkes Barre,4,26,2020,48.4
2547452,North America,US,Pennsylvania,Wilkes Barre,4,27,2020,42.1
2547453,North America,US,Pennsylvania,Wilkes Barre,4,28,2020,47.9
2547454,North America,US,Pennsylvania,Wilkes Barre,4,29,2020,53.8
2547455,North America,US,Pennsylvania,Wilkes Barre,4,30,2020,58.2
2547456,North America,US,Pennsylvania,Wilkes Barre,5,1,2020,57.3
2547457,North America,US,Pennsylvania,Wilkes Barre,5,2,2020,57.5
2547458,North America,US,Pennsylvania,Wilkes Barre,5,3,2020,67.2
2547459,North America,US,Pennsylvania,Wilkes Barre,5,4,2020,58.7
2547460,North America,US,Pennsylvania,Wilkes Barre,5,5,2020,48.1
2547461,North America,US,Pennsylvania,Wilkes Barre,5,6,2020,47.8
2547462,North America,US,Pennsylvania,Wilkes Barre,5,7,2020,49.3
2547463,North America,US,Pennsylvania,Wilkes Barre,5,8,2020,45.2
2547464,North America,US,Pennsylvania,Wilkes Barre,5,9,2020,35.7
2547465,North America,US,Pennsylvania,Wilkes Barre,5,10,2020,46.1
2547466,North America,US,Pennsylvania,Wilkes Barre,5,11,2020,48.7
2547467,North America,US,Pennsylvania,Wilkes Barre,5,12,2020,46.3
2547468,North America,US,Pennsylvania,Wilkes Barre,5,13,2020,40.6
2556600,North America,US,Rhode Island,Rhode Island,1,1,2020,37.9
2556601,North America,US,Rhode Island,Rhode Island,1,2,2020,37.1
2556602,North America,US,Rhode Island,Rhode Island,1,3,2020,45.3
2556603,North America,US,Rhode Island,Rhode Island,1,4,2020,44.8
2556604,North America,US,Rhode Island,Rhode Island,1,5,2020,38.6
2556605,North America,US,Rhode Island,Rhode Island,1,6,2020,31.2
2556606,North America,US,Rhode Island,Rhode Island,1,7,2020,34.9
2556607,North America,US,Rhode Island,Rhode Island,1,8,2020,34.4
2556608,North America,US,Rhode Island,Rhode Island,1,9,2020,26.6
2556609,North America,US,Rhode Island,Rhode Island,1,10,2020,34.6
2556610,North America,US,Rhode Island,Rhode Island,1,11,2020,54.2
2556611,North America,US,Rhode Island,Rhode Island,1,12,2020,62.0
2556612,North America,US,Rhode Island,Rhode Island,1,13,2020,40.5
2556613,North America,US,Rhode Island,Rhode Island,1,14,2020,39.6
2556614,North America,US,Rhode Island,Rhode Island,1,15,2020,42.5
2556615,North America,US,Rhode Island,Rhode Island,1,16,2020,38.8
2556616,North America,US,Rhode Island,Rhode Island,1,17,2020,25.1
2556617,North America,US,Rhode Island,Rhode Island,1,18,2020,17.7
2556618,North America,US,Rhode Island,Rhode Island,1,19,2020,35.0
2556619,North America,US,Rhode Island,Rhode Island,1,20,2020,25.1
2556620,North America,US,Rhode Island,Rhode Island,1,21,2020,21.1
2556621,North America,US,Rhode Island,Rhode Island,1,22,2020,23.2
2556622,North America,US,Rhode Island,Rhode Island,1,23,2020,30.3
2556623,North America,US,Rhode Island,Rhode Island,1,24,2020,36.7
2556624,North America,US,Rhode Island,Rhode Island,1,25,2020,39.4
2556625,North America,US,Rhode Island,Rhode Island,1,26,2020,46.0
2556626,North America,US,Rhode Island,Rhode Island,1,27,2020,38.5
2556627,North America,US,Rhode Island,Rhode Island,1,28,2020,39.1
2556628,North America,US,Rhode Island,Rhode Island,1,29,2020,35.6
2556629,North America,US,Rhode Island,Rhode Island,1,30,2020,28.4
2556630,North America,US,Rhode Island,Rhode Island,1,31,2020,32.6
2556631,North America,US,Rhode Island,Rhode Island,2,1,2020,35.7
2556632,North America,US,Rhode Island,Rhode Island,2,2,2020,38.2
2556633,North America,US,Rhode Island,Rhode Island,2,3,2020,38.4
2556634,North America,US,Rhode Island,Rhode Island,2,4,2020,38.1
2556635,North America,US,Rhode Island,Rhode Island,2,5,2020,40.2
2556636,North America,US,Rhode Island,Rhode Island,2,6,2020,36.6
2556637,North America,US,Rhode Island,Rhode Island,2,7,2020,40.4
2556638,North America,US,Rhode Island,Rhode Island,2,8,2020,31.2
2556639,North America,US,Rhode Island,Rhode Island,2,9,2020,28.3
2556640,North America,US,Rhode Island,Rhode Island,2,10,2020,42.2
2556641,North America,US,Rhode Island,Rhode Island,2,11,2020,42.1
2556642,North America,US,Rhode Island,Rhode Island,2,12,2020,40.0
2556643,North America,US,Rhode Island,Rhode Island,2,13,2020,37.8
2556644,North America,US,Rhode Island,Rhode Island,2,14,2020,32.2
2556645,North America,US,Rhode Island,Rhode Island,2,15,2020,17.6
2556646,North America,US,Rhode Island,Rhode Island,2,16,2020,32.4
2556647,North America,US,Rhode Island,Rhode Island,2,17,2020,37.1
2556648,North America,US,Rhode Island,Rhode Island,2,18,2020,34.5
2556649,North America,US,Rhode Island,Rhode Island,2,19,2020,40.4
2556650,North America,US,Rhode Island,Rhode Island,2,20,2020,29.9
2556651,North America,US,Rhode Island,Rhode Island,2,21,2020,24.2
2556652,North America,US,Rhode Island,Rhode Island,2,22,2020,33.4
2556653,North America,US,Rhode Island,Rhode Island,2,23,2020,38.2
2556654,North America,US,Rhode Island,Rhode Island,2,24,2020,42.5
2556655,North America,US,Rhode Island,Rhode Island,2,25,2020,44.7
2556656,North America,US,Rhode Island,Rhode Island,2,26,2020,46.1
2556657,North America,US,Rhode Island,Rhode Island,2,27,2020,44.8
2556658,North America,US,Rhode Island,Rhode Island,2,28,2020,33.5
2556659,North America,US,Rhode Island,Rhode Island,2,29,2020,30.7
2556660,North America,US,Rhode Island,Rhode Island,3,1,2020,26.4
2556661,North America,US,Rhode Island,Rhode Island,3,2,2020,36.2
2556662,North America,US,Rhode Island,Rhode Island,3,3,2020,51.2
2556663,North America,US,Rhode Island,Rhode Island,3,4,2020,49.1
2556664,North America,US,Rhode Island,Rhode Island,3,5,2020,45.0
2556665,North America,US,Rhode Island,Rhode Island,3,6,2020,39.8
2556666,North America,US,Rhode Island,Rhode Island,3,7,2020,36.3
2556667,North America,US,Rhode Island,Rhode Island,3,8,2020,41.1
2556668,North America,US,Rhode Island,Rhode Island,3,9,2020,53.6
2556669,North America,US,Rhode Island,Rhode Island,3,10,2020,54.2
2556670,North America,US,Rhode Island,Rhode Island,3,11,2020,52.8
2556671,North America,US,Rhode Island,Rhode Island,3,12,2020,42.1
2556672,North America,US,Rhode Island,Rhode Island,3,13,2020,48.6
2556673,North America,US,Rhode Island,Rhode Island,3,14,2020,46.2
2556674,North America,US,Rhode Island,Rhode Island,3,15,2020,44.5
2556675,North America,US,Rhode Island,Rhode Island,3,16,2020,34.3
2556676,North America,US,Rhode Island,Rhode Island,3,17,2020,39.3
2556677,North America,US,Rhode Island,Rhode Island,3,18,2020,44.3
2556678,North America,US,Rhode Island,Rhode Island,3,19,2020,43.6
2556679,North America,US,Rhode Island,Rhode Island,3,20,2020,49.3
2556680,North America,US,Rhode Island,Rhode Island,3,21,2020,51.1
2556681,North America,US,Rhode Island,Rhode Island,3,22,2020,35.1
2556682,North America,US,Rhode Island,Rhode Island,3,23,2020,33.3
2556683,North America,US,Rhode Island,Rhode Island,3,24,2020,42.1
2556684,North America,US,Rhode Island,Rhode Island,3,25,2020,41.0
2556685,North America,US,Rhode Island,Rhode Island,3,26,2020,42.5
2556686,North America,US,Rhode Island,Rhode Island,3,27,2020,52.3
2556687,North America,US,Rhode Island,Rhode Island,3,28,2020,45.4
2556688,North America,US,Rhode Island,Rhode Island,3,29,2020,44.3
2556689,North America,US,Rhode Island,Rhode Island,3,30,2020,42.6
2556690,North America,US,Rhode Island,Rhode Island,3,31,2020,40.7
2556691,North America,US,Rhode Island,Rhode Island,4,1,2020,37.9
2556692,North America,US,Rhode Island,Rhode Island,4,2,2020,45.3
2556693,North America,US,Rhode Island,Rhode Island,4,3,2020,44.2
2556694,North America,US,Rhode Island,Rhode Island,4,4,2020,44.6
2556695,North America,US,Rhode Island,Rhode Island,4,5,2020,44.4
2556696,North America,US,Rhode Island,Rhode Island,4,6,2020,49.7
2556697,North America,US,Rhode Island,Rhode Island,4,7,2020,53.5
2556698,North America,US,Rhode Island,Rhode Island,4,8,2020,49.3
2556699,North America,US,Rhode Island,Rhode Island,4,9,2020,45.5
2556700,North America,US,Rhode Island,Rhode Island,4,10,2020,43.7
2556701,North America,US,Rhode Island,Rhode Island,4,11,2020,43.2
2556702,North America,US,Rhode Island,Rhode Island,4,12,2020,44.8
2556703,North America,US,Rhode Island,Rhode Island,4,13,2020,53.9
2556704,North America,US,Rhode Island,Rhode Island,4,14,2020,53.8
2556705,North America,US,Rhode Island,Rhode Island,4,15,2020,48.2
2556706,North America,US,Rhode Island,Rhode Island,4,16,2020,42.1
2556707,North America,US,Rhode Island,Rhode Island,4,17,2020,41.2
2556708,North America,US,Rhode Island,Rhode Island,4,18,2020,37.8
2556709,North America,US,Rhode Island,Rhode Island,4,19,2020,44.9
2556710,North America,US,Rhode Island,Rhode Island,4,20,2020,50.1
2556711,North America,US,Rhode Island,Rhode Island,4,21,2020,41.7
2556712,North America,US,Rhode Island,Rhode Island,4,22,2020,40.0
2556713,North America,US,Rhode Island,Rhode Island,4,23,2020,42.5
2556714,North America,US,Rhode Island,Rhode Island,4,24,2020,43.0
2556715,North America,US,Rhode Island,Rhode Island,4,25,2020,47.3
2556716,North America,US,Rhode Island,Rhode Island,4,26,2020,46.4
2556717,North America,US,Rhode Island,Rhode Island,4,27,2020,42.3
2556718,North America,US,Rhode Island,Rhode Island,4,28,2020,44.5
2556719,North America,US,Rhode Island,Rhode Island,4,29,2020,46.8
2556720,North America,US,Rhode Island,Rhode Island,4,30,2020,47.2
2556721,North America,US,Rhode Island,Rhode Island,5,1,2020,55.4
2556722,North America,US,Rhode Island,Rhode Island,5,2,2020,59.1
2556723,North America,US,Rhode Island,Rhode Island,5,3,2020,61.9
2556724,North America,US,Rhode Island,Rhode Island,5,4,2020,63.1
2556725,North America,US,Rhode Island,Rhode Island,5,5,2020,52.8
2556726,North America,US,Rhode Island,Rhode Island,5,6,2020,49.2
2556727,North America,US,Rhode Island,Rhode Island,5,7,2020,50.4
2556728,North America,US,Rhode Island,Rhode Island,5,8,2020,51.4
2556729,North America,US,Rhode Island,Rhode Island,5,9,2020,42.5
2556730,North America,US,Rhode Island,Rhode Island,5,10,2020,45.2
2556731,North America,US,Rhode Island,Rhode Island,5,11,2020,50.7
2556732,North America,US,Rhode Island,Rhode Island,5,12,2020,49.0
2556733,North America,US,Rhode Island,Rhode Island,5,13,2020,45.6
2565865,North America,US,South Carolina,Charleston,1,1,2020,51.5
2565866,North America,US,South Carolina,Charleston,1,2,2020,50.2
2565867,North America,US,South Carolina,Charleston,1,3,2020,64.9
2565868,North America,US,South Carolina,Charleston,1,4,2020,66.9
2565869,North America,US,South Carolina,Charleston,1,5,2020,50.1
2565870,North America,US,South Carolina,Charleston,1,6,2020,49.0
2565871,North America,US,South Carolina,Charleston,1,7,2020,53.1
2565872,North America,US,South Carolina,Charleston,1,8,2020,50.5
2565873,North America,US,South Carolina,Charleston,1,9,2020,49.9
2565874,North America,US,South Carolina,Charleston,1,10,2020,59.8
2565875,North America,US,South Carolina,Charleston,1,11,2020,69.9
2565876,North America,US,South Carolina,Charleston,1,12,2020,71.8
2565877,North America,US,South Carolina,Charleston,1,13,2020,70.0
2565878,North America,US,South Carolina,Charleston,1,14,2020,65.9
2565879,North America,US,South Carolina,Charleston,1,15,2020,68.5
2565880,North America,US,South Carolina,Charleston,1,16,2020,68.2
2565881,North America,US,South Carolina,Charleston,1,17,2020,53.7
2565882,North America,US,South Carolina,Charleston,1,18,2020,48.9
2565883,North America,US,South Carolina,Charleston,1,19,2020,61.6
2565884,North America,US,South Carolina,Charleston,1,20,2020,41.5
2565885,North America,US,South Carolina,Charleston,1,21,2020,34.6
2565886,North America,US,South Carolina,Charleston,1,22,2020,39.6
2565887,North America,US,South Carolina,Charleston,1,23,2020,44.5
2565888,North America,US,South Carolina,Charleston,1,24,2020,55.5
2565889,North America,US,South Carolina,Charleston,1,25,2020,57.9
2565890,North America,US,South Carolina,Charleston,1,26,2020,48.5
2565891,North America,US,South Carolina,Charleston,1,27,2020,51.0
2565892,North America,US,South Carolina,Charleston,1,28,2020,48.0
2565893,North America,US,South Carolina,Charleston,1,29,2020,46.1
2565894,North America,US,South Carolina,Charleston,1,30,2020,49.2
2565895,North America,US,South Carolina,Charleston,1,31,2020,45.2
2565896,North America,US,South Carolina,Charleston,2,1,2020,44.6
2565897,North America,US,South Carolina,Charleston,2,2,2020,49.4
2565898,North America,US,South Carolina,Charleston,2,3,2020,57.6
2565899,North America,US,South Carolina,Charleston,2,4,2020,58.5
2565900,North America,US,South Carolina,Charleston,2,5,2020,62.3
2565901,North America,US,South Carolina,Charleston,2,6,2020,68.0
2565902,North America,US,South Carolina,Charleston,2,7,2020,60.4
2565903,North America,US,South Carolina,Charleston,2,8,2020,44.8
2565904,North America,US,South Carolina,Charleston,2,9,2020,45.5
2565905,North America,US,South Carolina,Charleston,2,10,2020,56.2
2565906,North America,US,South Carolina,Charleston,2,11,2020,63.8
2565907,North America,US,South Carolina,Charleston,2,12,2020,67.1
2565908,North America,US,South Carolina,Charleston,2,13,2020,68.2
2565909,North America,US,South Carolina,Charleston,2,14,2020,57.6
2565910,North America,US,South Carolina,Charleston,2,15,2020,47.4
2565911,North America,US,South Carolina,Charleston,2,16,2020,50.3
2565912,North America,US,South Carolina,Charleston,2,17,2020,54.6
2565913,North America,US,South Carolina,Charleston,2,18,2020,57.6
2565914,North America,US,South Carolina,Charleston,2,19,2020,61.3
2565915,North America,US,South Carolina,Charleston,2,20,2020,46.4
2565916,North America,US,South Carolina,Charleston,2,21,2020,40.3
2565917,North America,US,South Carolina,Charleston,2,22,2020,38.2
2565918,North America,US,South Carolina,Charleston,2,23,2020,44.2
2565919,North America,US,South Carolina,Charleston,2,24,2020,55.6
2565920,North America,US,South Carolina,Charleston,2,25,2020,59.9
2565921,North America,US,South Carolina,Charleston,2,26,2020,63.8
2565922,North America,US,South Carolina,Charleston,2,27,2020,50.7
2565923,North America,US,South Carolina,Charleston,2,28,2020,45.9
2565924,North America,US,South Carolina,Charleston,2,29,2020,49.1
2565925,North America,US,South Carolina,Charleston,3,1,2020,46.0
2565926,North America,US,South Carolina,Charleston,3,2,2020,54.5
2565927,North America,US,South Carolina,Charleston,3,3,2020,64.8
2565928,North America,US,South Carolina,Charleston,3,4,2020,62.9
2565929,North America,US,South Carolina,Charleston,3,5,2020,54.0
2565930,North America,US,South Carolina,Charleston,3,6,2020,54.0
2565931,North America,US,South Carolina,Charleston,3,7,2020,48.7
2565932,North America,US,South Carolina,Charleston,3,8,2020,48.0
2565933,North America,US,South Carolina,Charleston,3,9,2020,56.6
2565934,North America,US,South Carolina,Charleston,3,10,2020,57.3
2565935,North America,US,South Carolina,Charleston,3,11,2020,67.2
2565936,North America,US,South Carolina,Charleston,3,12,2020,67.6
2565937,North America,US,South Carolina,Charleston,3,13,2020,69.2
2565938,North America,US,South Carolina,Charleston,3,14,2020,68.1
2565939,North America,US,South Carolina,Charleston,3,15,2020,64.1
2565940,North America,US,South Carolina,Charleston,3,16,2020,58.2
2565941,North America,US,South Carolina,Charleston,3,17,2020,62.9
2565942,North America,US,South Carolina,Charleston,3,18,2020,64.5
2565943,North America,US,South Carolina,Charleston,3,19,2020,69.9
2565944,North America,US,South Carolina,Charleston,3,20,2020,71.9
2565945,North America,US,South Carolina,Charleston,3,21,2020,74.7
2565946,North America,US,South Carolina,Charleston,3,22,2020,63.1
2565947,North America,US,South Carolina,Charleston,3,23,2020,56.5
2565948,North America,US,South Carolina,Charleston,3,24,2020,64.9
2565949,North America,US,South Carolina,Charleston,3,25,2020,71.5
2565950,North America,US,South Carolina,Charleston,3,26,2020,61.0
2565951,North America,US,South Carolina,Charleston,3,27,2020,68.7
2565952,North America,US,South Carolina,Charleston,3,28,2020,73.1
2565953,North America,US,South Carolina,Charleston,3,29,2020,74.5
2565954,North America,US,South Carolina,Charleston,3,30,2020,74.5
2565955,North America,US,South Carolina,Charleston,3,31,2020,66.6
2565956,North America,US,South Carolina,Charleston,4,1,2020,56.5
2565957,North America,US,South Carolina,Charleston,4,2,2020,56.1
2565958,North America,US,South Carolina,Charleston,4,3,2020,60.0
2565959,North America,US,South Carolina,Charleston,4,4,2020,64.0
2565960,North America,US,South Carolina,Charleston,4,5,2020,63.8
2565961,North America,US,South Carolina,Charleston,4,6,2020,66.5
2565962,North America,US,South Carolina,Charleston,4,7,2020,72.8
2565963,North America,US,South Carolina,Charleston,4,8,2020,74.9
2565964,North America,US,South Carolina,Charleston,4,9,2020,76.6
2565965,North America,US,South Carolina,Charleston,4,10,2020,68.8
2565966,North America,US,South Carolina,Charleston,4,11,2020,55.9
2565967,North America,US,South Carolina,Charleston,4,12,2020,64.9
2565968,North America,US,South Carolina,Charleston,4,13,2020,73.3
2565969,North America,US,South Carolina,Charleston,4,14,2020,70.5
2565970,North America,US,South Carolina,Charleston,4,15,2020,62.9
2565971,North America,US,South Carolina,Charleston,4,16,2020,56.4
2565972,North America,US,South Carolina,Charleston,4,17,2020,60.3
2565973,North America,US,South Carolina,Charleston,4,18,2020,69.9
2565974,North America,US,South Carolina,Charleston,4,19,2020,64.9
2565975,North America,US,South Carolina,Charleston,4,20,2020,65.9
2565976,North America,US,South Carolina,Charleston,4,21,2020,65.1
2565977,North America,US,South Carolina,Charleston,4,22,2020,65.1
2565978,North America,US,South Carolina,Charleston,4,23,2020,66.8
2565979,North America,US,South Carolina,Charleston,4,24,2020,69.4
2565980,North America,US,South Carolina,Charleston,4,25,2020,69.9
2565981,North America,US,South Carolina,Charleston,4,26,2020,72.2
2565982,North America,US,South Carolina,Charleston,4,27,2020,64.3
2565983,North America,US,South Carolina,Charleston,4,28,2020,64.4
2565984,North America,US,South Carolina,Charleston,4,29,2020,69.5
2565985,North America,US,South Carolina,Charleston,4,30,2020,70.6
2565986,North America,US,South Carolina,Charleston,5,1,2020,63.7
2565987,North America,US,South Carolina,Charleston,5,2,2020,64.7
2565988,North America,US,South Carolina,Charleston,5,3,2020,70.9
2565989,North America,US,South Carolina,Charleston,5,4,2020,77.2
2565990,North America,US,South Carolina,Charleston,5,5,2020,77.3
2565991,North America,US,South Carolina,Charleston,5,6,2020,73.5
2565992,North America,US,South Carolina,Charleston,5,7,2020,61.6
2565993,North America,US,South Carolina,Charleston,5,8,2020,61.5
2565994,North America,US,South Carolina,Charleston,5,9,2020,64.5
2565995,North America,US,South Carolina,Charleston,5,10,2020,60.7
2565996,North America,US,South Carolina,Charleston,5,11,2020,66.9
2565997,North America,US,South Carolina,Charleston,5,12,2020,60.4
2565998,North America,US,South Carolina,Charleston,5,13,2020,56.8
2575130,North America,US,South Carolina,Columbia,1,1,2020,47.7
2575131,North America,US,South Carolina,Columbia,1,2,2020,47.2
2575132,North America,US,South Carolina,Columbia,1,3,2020,61.2
2575133,North America,US,South Carolina,Columbia,1,4,2020,62.6
2575134,North America,US,South Carolina,Columbia,1,5,2020,46.0
2575135,North America,US,South Carolina,Columbia,1,6,2020,47.1
2575136,North America,US,South Carolina,Columbia,1,7,2020,47.9
2575137,North America,US,South Carolina,Columbia,1,8,2020,45.7
2575138,North America,US,South Carolina,Columbia,1,9,2020,44.1
2575139,North America,US,South Carolina,Columbia,1,10,2020,54.7
2575140,North America,US,South Carolina,Columbia,1,11,2020,63.3
2575141,North America,US,South Carolina,Columbia,1,12,2020,67.5
2575142,North America,US,South Carolina,Columbia,1,13,2020,66.9
2575143,North America,US,South Carolina,Columbia,1,14,2020,67.1
2575144,North America,US,South Carolina,Columbia,1,15,2020,66.2
2575145,North America,US,South Carolina,Columbia,1,16,2020,67.3
2575146,North America,US,South Carolina,Columbia,1,17,2020,50.8
2575147,North America,US,South Carolina,Columbia,1,18,2020,47.0
2575148,North America,US,South Carolina,Columbia,1,19,2020,54.7
2575149,North America,US,South Carolina,Columbia,1,20,2020,39.1
2575150,North America,US,South Carolina,Columbia,1,21,2020,33.9
2575151,North America,US,South Carolina,Columbia,1,22,2020,36.4
2575152,North America,US,South Carolina,Columbia,1,23,2020,41.1
2575153,North America,US,South Carolina,Columbia,1,24,2020,51.5
2575154,North America,US,South Carolina,Columbia,1,25,2020,50.3
2575155,North America,US,South Carolina,Columbia,1,26,2020,44.1
2575156,North America,US,South Carolina,Columbia,1,27,2020,50.2
2575157,North America,US,South Carolina,Columbia,1,28,2020,44.5
2575158,North America,US,South Carolina,Columbia,1,29,2020,41.9
2575159,North America,US,South Carolina,Columbia,1,30,2020,49.2
2575160,North America,US,South Carolina,Columbia,1,31,2020,41.6
2575161,North America,US,South Carolina,Columbia,2,1,2020,42.9
2575162,North America,US,South Carolina,Columbia,2,2,2020,48.8
2575163,North America,US,South Carolina,Columbia,2,3,2020,57.6
2575164,North America,US,South Carolina,Columbia,2,4,2020,62.6
2575165,North America,US,South Carolina,Columbia,2,5,2020,64.5
2575166,North America,US,South Carolina,Columbia,2,6,2020,66.2
2575167,North America,US,South Carolina,Columbia,2,7,2020,54.1
2575168,North America,US,South Carolina,Columbia,2,8,2020,38.6
2575169,North America,US,South Carolina,Columbia,2,9,2020,41.0
2575170,North America,US,South Carolina,Columbia,2,10,2020,48.0
2575171,North America,US,South Carolina,Columbia,2,11,2020,62.9
2575172,North America,US,South Carolina,Columbia,2,12,2020,68.4
2575173,North America,US,South Carolina,Columbia,2,13,2020,67.2
2575174,North America,US,South Carolina,Columbia,2,14,2020,54.0
2575175,North America,US,South Carolina,Columbia,2,15,2020,44.5
2575176,North America,US,South Carolina,Columbia,2,16,2020,44.1
2575177,North America,US,South Carolina,Columbia,2,17,2020,49.6
2575178,North America,US,South Carolina,Columbia,2,18,2020,55.1
2575179,North America,US,South Carolina,Columbia,2,19,2020,57.9
2575180,North America,US,South Carolina,Columbia,2,20,2020,45.2
2575181,North America,US,South Carolina,Columbia,2,21,2020,38.7
2575182,North America,US,South Carolina,Columbia,2,22,2020,37.0
2575183,North America,US,South Carolina,Columbia,2,23,2020,42.2
2575184,North America,US,South Carolina,Columbia,2,24,2020,50.7
2575185,North America,US,South Carolina,Columbia,2,25,2020,56.5
2575186,North America,US,South Carolina,Columbia,2,26,2020,59.8
2575187,North America,US,South Carolina,Columbia,2,27,2020,47.0
